date,URBN,XRT,beta,value,price
2013-10-25,37.88,83.96,0.48310214072776064,-2.6812557355027806,27.31874426449722
2013-10-28,38.0,84.03,0.48175563718797865,-2.4819261929058456,27.518073807094154
2013-10-29,38.24,84.63,0.48043158606413405,-2.418925128607661,27.58107487139234
2013-10-30,38.09,84.05,0.4791186082873873,-2.1799190265548987,27.8200809734451
2013-10-31,37.88,84.17,0.4779953279359533,-2.352866752369188,27.647133247630812
2013-11-01,38.59,84.55,0.47695559298411794,-1.736595386807167,28.263404613192833
2013-11-04,39.47,85.28,0.47602125821677654,-1.125092900726706,28.874907099273294
2013-11-05,38.93,85.39,0.47522753348748487,-1.6496790844963343,28.350320915503666
2013-11-06,38.76,84.7,0.4742113553998868,-1.405701802370416,28.594298197629584
2013-11-07,38.47,83.68,0.47334115324715803,-1.139187703722186,28.860812296277814
2013-11-08,39.48,84.87,0.472668618777439,-0.6353856756412526,29.364614324358747
2013-11-11,40.02,85.72,0.4720435267426362,-0.4435711123787698,29.55642888762123
2013-11-12,39.82,86.18,0.4715025212200112,-0.8140872787405655,29.185912721259434
2013-11-13,39.991,87.31,0.47079786144832025,-1.114361283052844,28.885638716947156
2013-11-14,40.0,87.49,0.4694728415070606,-1.0741789034527258,28.925821096547274
2013-11-15,40.17,88.03,0.4682260432467569,-1.0479385870120055,28.952061412987995
2013-11-18,39.64,87.49,0.4669004207209367,-1.209117808874744,28.790882191125256
2013-11-19,39.31,86.84,0.4654875404977326,-1.112938016823101,28.8870619831769
2013-11-20,39.02,86.87,0.46421886711098653,-1.3066929859313987,28.6933070140686
2013-11-21,38.98,87.55,0.4628999443524792,-1.5468901280595588,28.45310987194044
2013-11-22,38.44,87.47,0.46145128027011995,-1.923143485227392,28.076856514772608
2013-11-25,38.91,87.65,0.45985465114325974,-1.3962601727067252,28.603739827293275
2013-11-26,38.87,88.09,0.4584140503591843,-1.5116936961405472,28.488306303859453
2013-11-27,39.07,88.54,0.4569791009304645,-1.3909295963833301,28.60907040361667
2013-11-29,39.02,88.46,0.4555843381227087,-1.2809905503348062,28.719009449665194
2013-12-02,37.66,87.87,0.4542041692651111,-2.25092035332532,27.74907964667468
2013-12-03,37.24,87.8,0.4524681407199148,-2.486702755208519,27.51329724479148
2013-12-04,36.63,87.02,0.45072507257047517,-2.592095815082743,27.407904184917257
2013-12-05,36.29,86.75,0.4498330538135882,-2.733017418328778,27.266982581671222
2013-12-06,35.99,86.25,0.4489470356265469,-2.7316818227896675,27.268318177210332
2013-12-09,36.04,86.39,0.44797530314355843,-2.660586438572011,27.33941356142799
2013-12-10,35.74,86.02,0.4470211009565529,-2.712755104282678,27.287244895717322
2013-12-11,36.84,85.46,0.446054484851544,-1.2798162754129407,28.72018372458706
2013-12-12,36.0,85.32,0.4454845410127304,-2.00874103920615,27.99125896079385
2013-12-13,35.78,85.44,0.44486270995606797,-2.2290699386464468,27.770930061353553
2013-12-16,36.03,85.81,0.44417326094922516,-2.084507522053009,27.91549247794699
2013-12-17,35.85,85.44,0.44346193316519666,-2.0393875696343997,27.9606124303656
2013-12-18,36.27,86.9,0.44285363245134535,-2.2139806600219103,27.78601933997809
2013-12-19,35.72,86.45,0.44224286076883945,-2.5118953134661766,27.488104686533823
2013-12-20,36.48,87.14,0.44160570454032916,-2.0015210936442855,27.998478906355714
2013-12-23,36.88,87.54,0.44109041740640503,-1.7330551397566936,28.266944860243306
2013-12-24,36.76,87.71,0.440601689117878,-1.885174152529082,28.114825847470918
2013-12-26,37.55,88.21,0.440102205385361,-1.2714155370426923,28.728584462957308
2013-12-27,37.06,87.57,0.43984253794679207,-1.4570110480005738,28.542988951999426
2013-12-30,37.32,88.01,0.4394660200832633,-1.357404427528003,28.642595572471997
2013-12-31,37.1,88.1,0.43908648199210926,-1.5835190635048235,28.416480936495176
2014-01-02,37.78,87.44,0.4386503081687116,-0.5755829462721422,29.424417053727858
2014-01-03,37.99,87.6,0.4385378537101929,-0.4259159850128924,29.574084014987108
2014-01-06,37.96,86.76,0.4384375604431845,-0.07884274405068936,29.92115725594931
2014-01-07,37.98,86.9,0.4382864612112515,-0.10709347925775603,29.892906520742244
2014-01-08,37.87,86.49,0.43811218468788554,-0.022322853655218466,29.97767714634478
2014-01-09,38.01,85.81,0.4380932213662921,0.41722067455847167,30.41722067455847
2014-01-10,37.57,85.84,0.4381508022341256,-0.040864863777343885,29.959135136222656
2014-01-13,36.89,83.36,0.4380970957045821,0.37022610206603446,30.370226102066034
2014-01-14,37.13,84.31,0.4381254221022297,0.19164566256101523,30.191645662561015
2014-01-15,37.13,84.02,0.4381535013573734,0.31634281595349023,30.31634281595349
2014-01-16,36.78,83.35,0.4381621880727582,0.2591816241356071,30.259181624135607
2014-01-17,37.02,82.97,0.4382516948404064,0.6582568790914891,30.65825687909149
2014-01-21,36.89,82.81,0.4384301349824159,0.5836005221061384,30.58360052210614
2014-01-22,36.88,82.92,0.43856105743151536,0.5145171177787518,30.51451711777875
2014-01-23,36.52,82.39,0.4385054860716659,0.3915330025554482,30.391533002555448
2014-01-24,36.0,80.95,0.4383773490616583,0.5133535934587599,30.51335359345876
2014-01-27,36.28,80.76,0.4382508977978171,0.8868574938482894,30.88685749384829
2014-01-28,35.84,80.89,0.4381928100152668,0.394583597865072,30.394583597865072
2014-01-29,35.41,79.55,0.4380258770034273,0.5650414843773532,30.565041484377353
2014-01-30,35.96,80.21,0.43793505890713935,0.8332289250583571,30.833228925058357
2014-01-31,35.82,79.85,0.43778725037618615,0.8626880574615399,30.86268805746154
2014-02-03,34.28,77.47,0.43753036538479634,0.3845225936398293,30.38452259363983
2014-02-04,34.77,77.87,0.4372932457474153,0.7179749536487705,30.71797495364877
2014-02-05,34.72,78.12,0.43708821362587297,0.5746687515468025,30.574668751546803
2014-02-06,35.6,80.0,0.4368284651080489,0.6537227913560884,30.65372279135609
2014-02-07,36.24,80.74,0.43648054175624135,0.9985610586010765,30.998561058601076
2014-02-10,36.64,80.59,0.43615321048543615,1.4904127669787002,31.4904127669787
2014-02-11,35.61,81.15,0.4359870440436375,0.2296513758588148,30.229651375858815
2014-02-12,35.25,81.04,0.435642632738679,-0.05447895714254969,29.94552104285745
2014-02-13,36.03,81.44,0.4352512479916473,0.583138363560245,30.583138363560245
2014-02-14,35.85,81.22,0.43498301394439665,0.520679607436108,30.520679607436108
2014-02-18,36.31,81.73,0.4347595293334855,0.7771036675742309,30.77710366757423
2014-02-19,36.32,82.04,0.4345930038465007,0.6659899644330807,30.66598996443308
2014-02-20,35.75,82.01,0.4344638058309697,0.11962328380217002,30.11962328380217
2014-02-21,35.92,82.28,0.43429389389045675,0.18629841069321884,30.18629841069322
2014-02-24,36.22,82.58,0.4342371529859674,0.3606959064188118,30.36069590641881
2014-02-25,36.79,83.64,0.4341324309369461,0.4791634764338255,30.479163476433826
2014-02-26,37.9,85.21,0.4340967562132544,0.9106154030685971,30.910615403068597
2014-02-27,37.62,85.74,0.4341470349355321,0.3962332246274798,30.39623322462748
2014-02-28,37.44,85.63,0.43409882768861197,0.26811738502415494,30.268117385024155
2014-03-03,37.52,85.32,0.43425331621012275,0.4695070609523313,30.46950706095233
2014-03-04,37.3,86.84,0.43453180856587964,-0.43474225586098925,29.56525774413901
2014-03-05,37.14,86.53,0.43468570212737984,-0.4733538050821764,29.526646194917824
2014-03-06,36.99,86.39,0.4348796272427966,-0.5792509975051985,29.4207490024948
2014-03-07,37.56,87.09,0.43507066134440286,-0.3303038964840468,29.669696103515953
2014-03-10,37.51,87.15,0.4353179397020886,-0.42795844503702796,29.572041554962972
2014-03-11,35.91,86.62,0.4355761590457341,-1.8196068965414938,28.180393103458506
2014-03-12,35.2932,86.6,0.4352819583966796,-2.4022175971524504,27.59778240284755
2014-03-13,34.89,85.58,0.4350205578146265,-2.339059337775737,27.660940662224263
2014-03-14,35.55,85.72,0.4348283228989547,-1.723483838898396,28.276516161101604
2014-03-17,35.34,86.26,0.4347395330488987,-2.160632120797999,27.839367879202
2014-03-18,35.87,86.67,0.4345609445128203,-1.7933970609261394,28.20660293907386
2014-03-19,35.95,86.12,0.4345004814532056,-1.4691814627500648,28.530818537249935
2014-03-20,35.88,86.06,0.4345776882204411,-1.5197558482511653,28.480244151748835
2014-03-21,36.38,86.03,0.43455471673341145,-1.0047422805753854,28.995257719424615
2014-03-24,36.5,85.18,0.43459054670013464,-0.5184227679174711,29.48157723208253
2014-03-25,35.8,84.3,0.4347675217032406,-0.8509020795831859,29.149097920416814
2014-03-26,35.96,83.34,0.43476494681668015,-0.27331066770212686,29.726689332297873
2014-03-27,35.96,83.11,0.4349210186617959,-0.1862858609818545,29.813714139018145
2014-03-28,36.36,83.84,0.4350842932315023,-0.11746714452915086,29.88253285547085
2014-03-31,36.47,84.25,0.4353187603399791,-0.20560555864324215,29.794394441356758
2014-04-01,36.65,85.5,0.4353367011897796,-0.5712879517261555,29.428712048273844
2014-04-02,38.11,86.74,0.4352506675500136,0.35635709671181814,30.356357096711818
2014-04-03,38.28,86.49,0.4352834659727625,0.632333028015772,30.632333028015772
2014-04-04,38.0,84.9,0.43538195680966707,1.0360718668592668,31.036071866859267
2014-04-07,36.76,83.01,0.43554765535965084,0.6051891285953772,30.605189128595377
2014-04-08,37.28,83.89,0.4355373662860314,0.7427703422648264,30.742770342264826
2014-04-09,37.91,84.62,0.4356486382573522,1.0454122306628477,31.045412230662848
2014-04-10,37.12,82.27,0.4357455821741951,1.2712109545289678,31.271210954528968
2014-04-11,36.01,81.11,0.435916523776212,0.6528107565114425,30.652810756511442
2014-04-14,36.27,81.51,0.43594184136169567,0.7363805106081855,30.736380510608186
2014-04-15,36.07,81.57,0.4359969126638769,0.5057318340075625,30.505731834007562
2014-04-16,36.26,82.0,0.43592769510482426,0.5139290014044064,30.513929001404406
2014-04-17,35.62,81.93,0.43587173221698855,-0.09097102053787864,29.90902897946212
2014-04-21,35.4,82.17,0.4357072086457795,-0.4020613344237063,29.597938665576294
2014-04-22,35.76,83.19,0.43550506003035416,-0.4696659439251647,29.530334056074835
2014-04-23,35.83,83.14,0.43526676796469627,-0.3580790885848515,29.64192091141515
2014-04-24,35.97,83.3,0.43497745262346815,-0.26362180353489606,29.736378196465104
2014-04-25,35.79,82.27,0.4347982819282353,0.01914534576408755,30.019145345764088
2014-04-28,35.93,83.07,0.43464586026265195,-0.17603161201849815,29.823968387981502
2014-04-29,36.01,83.42,0.4344009695813968,-0.2277288824801218,29.772271117519878
2014-04-30,35.655,83.52,0.4341400803560584,-0.6043795113379957,29.395620488662004
2014-05-01,35.93,83.56,0.43390086061896177,-0.3267559133204472,29.673244086679553
2014-05-02,35.57,83.98,0.4336546437767045,-0.8483169843676421,29.151683015632358
2014-05-05,35.78,83.61,0.4333301424222589,-0.45073320792506877,29.54926679207493
2014-05-06,35.005,82.19,0.4330645174666656,-0.588572690585238,29.411427309414762
2014-05-07,34.8,81.33,0.43270715374240315,-0.3920728138696532,29.607927186130347
2014-05-08,35.38,81.8,0.43229530201118466,0.018244295485096984,30.018244295485097
2014-05-09,36.32,83.26,0.4321974180193719,0.3352429757070965,30.335242975707096
2014-05-12,36.89,84.88,0.43222030415084495,0.20314058367628007,30.20314058367628
2014-05-13,37.19,84.51,0.43210167795097676,0.6730871963629497,30.67308719636295
2014-05-14,36.67,83.35,0.4320912913026458,0.6551908699244748,30.655190869924475
2014-05-15,35.36,82.37,0.4320284458827772,-0.22618308736436177,29.77381691263564
2014-05-16,36.21,83.57,0.43181559409877823,0.12317080116510937,30.12317080116511
2014-05-19,36.17,83.9,0.43177487780274076,-0.05591224764994962,29.94408775235005
2014-05-20,32.98,81.83,0.43168781920642374,-2.345014245661659,27.65498575433834
2014-05-21,32.52,81.99,0.43112626864414405,-2.8280427661333647,27.171957233866635
2014-05-22,32.53,82.87,0.430437632823718,-3.140366632101511,26.85963336789849
2014-05-23,32.54,83.23,0.42958032209736036,-3.2139702081633033,26.786029791836697
2014-05-27,32.59,83.7,0.428791298569377,-3.299831690256852,26.700168309743148
2014-05-28,33.05,82.93,0.4279945286215556,-2.4435862585856114,27.55641374141439
2014-05-29,33.27,83.44,0.42731449819502065,-2.385121729392516,27.614878270607484
2014-05-30,33.52,83.78,0.4268049843541751,-2.2377215891927875,27.762278410807212
2014-06-02,33.49,83.56,0.4263189456728966,-2.133211100427239,27.86678889957276
2014-06-03,33.59,83.8,0.4258641345376693,-2.0974144742566807,27.90258552574332
2014-06-04,33.9,84.44,0.4253500993569153,-2.0165623896979312,27.98343761030207
2014-06-05,34.19,85.0,0.42485480808409615,-1.9226586871481715,28.07734131285183
2014-06-06,34.4,85.5,0.4246499617544268,-1.9075717300034967,28.092428269996503
2014-06-09,34.68,85.75,0.4245672760502511,-1.7266439213090266,28.273356078690973
2014-06-10,33.39,85.71,0.42450920585383434,-2.9946840337321348,27.005315966267865
2014-06-11,33.79,85.56,0.424070244661967,-2.4934501332779035,27.506549866722096
2014-06-12,33.46,84.41,0.4238174998816797,-2.3144351650125827,27.685564834987417
2014-06-13,33.52,84.87,0.42353056018489976,-2.4250386428924386,27.57496135710756
2014-06-16,33.32,85.54,0.4231482354114632,-2.876100057096565,27.123899942903435
2014-06-17,34.01,86.28,0.4226724355463192,-2.4581777389364277,27.541822261063572
2014-06-18,33.92,86.85,0.4221640413843859,-2.7449469942339135,27.255053005766086
2014-06-19,33.87,86.45,0.4214875816090012,-2.5676014300981578,27.432398569901842
2014-06-20,34.14,86.23,0.42090627070186953,-2.1547477226222114,27.84525227737779
2014-06-23,34.01,86.33,0.4202908125930222,-2.2737058511556043,27.726294148844396
2014-06-24,34.02,85.73,0.4196226235648543,-1.954247518214956,28.045752481785044
2014-06-25,33.9,86.12,0.4189916351991572,-2.183559623351421,27.81644037664858
2014-06-26,33.83,86.07,0.41831320115723525,-2.174217223603236,27.825782776396764
2014-06-27,33.74,86.55,0.41769143847178464,-2.4111939997329586,27.58880600026704
2014-06-30,33.86,86.8,0.41681171602667405,-2.3192569511153067,27.680743048884693
2014-07-01,33.42,87.47,0.41587893665816394,-2.9569305894895948,27.043069410510405
2014-07-02,34.05,87.5,0.41472728457268715,-2.238637400110129,27.76136259988987
2014-07-03,34.52,88.65,0.41380801172728865,-2.164080239624141,27.83591976037586
2014-07-07,34.29,87.63,0.41284931712378753,-1.8879856595575006,28.1120143404425
2014-07-08,34.05,86.73,0.4118680703681071,-1.6713177430259307,28.32868225697407
2014-07-09,34.43,87.35,0.4109026840464552,-1.462349451457861,28.53765054854214
2014-07-10,33.78,86.28,0.41009402834233893,-1.602912765377006,28.397087234622994
2014-07-11,33.55,85.81,0.40922889753254876,-1.565931697268013,28.434068302731987
2014-07-14,33.36,85.78,0.4084032926449027,-1.6728344430797577,28.327165556920242
2014-07-15,33.29,85.24,0.4075393320234616,-1.4486526616798656,28.551347338320134
2014-07-16,33.25,84.93,0.4068266109629893,-1.301784069086679,28.69821593091332
2014-07-17,33.38,83.87,0.4061929838911227,-0.6874055589484556,29.312594441051544
2014-07-18,34.01,85.37,0.40567826698195625,-0.6227536522496067,29.377246347750393
2014-07-21,33.82,84.76,0.4051489511686346,-0.5204251010534691,29.47957489894653
2014-07-22,33.84,84.55,0.4046171258832252,-0.3703779934266862,29.629622006573314
2014-07-23,33.93,84.78,0.40406712689109386,-0.326811017826941,29.67318898217306
2014-07-24,34.91,85.33,0.40354778521631063,0.4752674874922107,30.47526748749221
2014-07-25,34.53,84.33,0.40318848921534106,0.5291147044702882,30.529114704470288
2014-07-28,34.98,84.24,0.4029088156315494,1.0389613711982761,31.038961371198276
2014-07-29,35.4,84.24,0.4026737418933629,1.4787639829031107,31.47876398290311
2014-07-30,36.07,85.07,0.4026212458906932,1.8190106120787348,31.819010612078735
2014-07-31,35.73,83.85,0.40256979481632676,1.974522704651001,31.974522704651
2014-08-01,35.6,83.64,0.402588148885607,1.9275272272078325,31.927527227207833
2014-08-04,36.01,84.57,0.40257401888689287,1.9643152227354719,31.964315222735472
2014-08-05,36.05,84.27,0.40249502468164144,2.131744270078073,32.13174427007807
2014-08-06,36.93,84.61,0.4023700991161818,2.8854659137798535,32.88546591377985
2014-08-07,36.34,83.94,0.4023973993033118,2.56276230248001,32.56276230248001
2014-08-08,37.17,85.24,0.4022730406692058,2.880246013356903,32.8802460133569
2014-08-11,36.78,85.75,0.4022355787086887,2.2882991257299423,32.28829912572994
2014-08-12,36.76,85.06,0.4022648451472576,2.5433522717742676,32.54335227177427
2014-08-13,36.36,84.52,0.4022640706281213,2.3606407505111875,32.36064075051119
2014-08-14,36.345,85.36,0.4022559731754611,2.008430129742642,32.00843012974264
2014-08-15,36.05,84.63,0.40263786241136784,1.9747577041259419,31.974757704125942
2014-08-18,36.92,85.94,0.4031139860753832,2.27638403668157,32.27638403668157
2014-08-19,38.59,87.05,0.4037287733118717,3.445410283201575,33.445410283201575
2014-08-20,39.15,87.68,0.4046175300578249,3.6731349645299076,33.67313496452991
2014-08-21,39.27,87.49,0.4055975832696263,3.784267439740397,33.7842674397404
2014-08-22,39.8,88.08,0.4064636690947635,3.998680026133229,33.99868002613323
2014-08-25,40.19,88.51,0.4073881807898777,4.1320721182879225,34.13207211828792
2014-08-26,40.245,89.17,0.4083356787112444,3.833707529318339,33.83370752931834
2014-08-27,40.26,89.47,0.40923034723741997,3.6461608326680306,33.64616083266803
2014-08-28,39.77,89.03,0.41010184203585826,3.258633003547544,33.258633003547544
2014-08-29,39.79,88.83,0.41089610291760653,3.2900991778290134,33.29009917782901
2014-09-02,39.79,89.06,0.4116962998501645,3.1243275353443494,33.12432753534435
2014-09-03,39.62,88.87,0.4124769594630417,2.963172612519479,32.96317261251948
2014-09-04,40.095,89.39,0.4132023225827653,3.1588443843266063,33.158844384326606
2014-09-05,39.37,89.2,0.41422643750925586,2.4210017741743712,32.42100177417437
2014-09-08,39.07,88.92,0.4150276201292412,2.1657440181078726,32.16574401810787
