date,WFC,XLF,beta,value,price
2021-10-05,47.96,38.56,1.240498434149728,0.12638037918648592,30.126380379186486
2021-10-06,47.87,38.6,1.2413554227198864,-0.046319316987620596,29.95368068301238
2021-10-07,47.76,38.83,1.2423249779689478,-0.4794788945342461,29.520521105465754
2021-10-08,48.0,39.02,1.2422754766481474,-0.473589098810713,29.526410901189287
2021-10-11,47.28,38.63,1.2422701007515575,-0.7088939920326709,29.29110600796733
2021-10-12,46.65,38.51,1.2421992585488661,-1.1870934467168368,28.812906553283163
2021-10-13,46.05,38.29,1.2418963130509801,-1.50220982672203,28.49779017327797
2021-10-14,45.31,38.93,1.2411598575716942,-3.0083532552660515,26.99164674473395
2021-10-15,48.38,39.51,1.2396378148050857,-0.5980900629489341,29.401909937051066
2021-10-18,49.43,39.52,1.2392984575077366,0.4529249592942435,30.452924959294243
2021-10-19,50.34,39.91,1.239651133006483,0.865523281711269,30.86552328171127
2021-10-20,50.16,40.23,1.2401337756978592,0.2694182036751229,30.269418203675123
2021-10-21,50.33,40.06,1.2402899448904365,0.6439848076891082,30.643984807689108
2021-10-22,50.66,40.62,1.2404391192751016,0.273362975045373,30.273362975045373
2021-10-25,50.62,40.57,1.2402130185648972,0.30455783682212,30.30455783682212
2021-10-26,50.63,40.6,1.2400845493150219,0.28256729781011103,30.28256729781011
2021-10-27,50.05,39.93,1.2400117772569712,0.53632973412914,30.53632973412914
2021-10-28,51.36,40.42,1.2398261654457376,1.2462263926832833,31.246226392683283
2021-10-29,51.16,40.26,1.2400904631558003,1.2339579533474776,31.233957953347478
2021-11-01,51.71,40.28,1.2402441939543094,1.752963867520414,31.752963867520414
2021-11-02,51.3,40.38,1.2402657113385391,1.2180705761497848,31.218070576149785
2021-11-03,52.0,40.53,1.2401493573994136,1.7367465446017647,31.736746544601765
2021-11-04,50.62,40.0,1.2400538248221853,1.0178470071125858,31.017847007112586
2021-11-05,50.44,40.02,1.2394056665127633,0.8389852261592097,30.83898522615921
2021-11-08,50.87,40.24,1.238490906385629,1.0331259270422777,31.033125927042278
2021-11-09,49.89,40.02,1.2378416308542677,0.3515779332122051,30.351577933212205
2021-11-10,50.36,39.95,1.2372373704726782,0.9323670496165022,30.932367049616502
2021-11-11,50.59,40.06,1.237042077809153,1.0340943629653268,31.034094362965327
2021-11-12,50.96,40.15,1.236964141514224,1.2958897182039095,31.29588971820391
2021-11-15,51.08,40.15,1.237161108570513,1.4079814908939028,31.407981490893903
2021-11-16,50.37,40.11,1.23745568515504,0.7356524684313399,30.73565246843134
2021-11-17,49.84,39.65,1.2375351129147756,0.7717327729291554,30.771732772929155
2021-11-18,49.9,39.45,1.2374305705169262,1.0833639931072554,31.083363993107255
2021-11-19,48.82,39.02,1.237293994245745,0.5407883445310233,30.540788344531023
2021-11-22,50.34,39.57,1.2369225932685486,1.394972984363534,31.394972984363534
2021-11-23,51.4,40.19,1.2368563616199697,1.6907428264934197,31.69074282649342
2021-11-24,51.31,40.1,1.2372418409577142,1.6966021775956648,31.696602177595665
2021-11-26,48.43,38.77,1.2387476658924506,0.4037529933496913,30.40375299334969
2021-11-29,49.16,38.89,1.240525537245468,0.9159618565237437,30.915961856523744
2021-11-30,47.78,37.96,1.2421531287710805,0.627867231849784,30.627867231849784
2021-12-01,47.21,37.54,1.2437125641195468,0.5210303429522156,30.521030342952216
2021-12-02,48.91,38.66,1.2450659588068815,0.7757500325259628,30.775750032525963
2021-12-03,47.75,38.03,1.2467067748635294,0.33774135193997523,30.337741351939975
2021-12-06,48.81,38.61,1.2480226631747335,0.6238449748235411,30.62384497482354
2021-12-07,50.25,39.3,1.2493408584102332,1.1509042644778376,31.150904264477838
2021-12-08,49.41,39.09,1.2505506744430432,0.5259741360214321,30.525974136021432
2021-12-09,49.69,39.01,1.2511202066057903,0.8838007403081249,30.883800740308125
2021-12-10,50.2,39.05,1.251795261274864,1.3173950472165714,31.31739504721657
2021-12-13,48.56,38.63,1.25275493853723,0.16607672430679798,30.166076724306798
2021-12-14,48.89,38.86,1.2530730739828437,0.1955803450266913,30.19558034502669
2021-12-15,48.94,38.97,1.2531514510774135,0.10468795151319199,30.104687951513192
2021-12-16,50.3,39.46,1.2531521621506971,0.8506156815334904,30.85061568153349
2021-12-17,47.95,38.59,1.2532840085227768,-0.4142298888939564,29.585770111106044
2021-12-20,46.85,37.66,1.253049821727891,-0.3398562862723651,29.660143713727635
2021-12-21,47.81,38.44,1.2528998523855803,-0.35147032570170467,29.648529674298295
2021-12-22,48.03,38.62,1.2531629205699477,-0.3671519924113795,29.63284800758862
2021-12-23,48.36,38.82,1.2537608451517142,-0.3109960087895445,29.689003991210456
2021-12-27,48.77,39.22,1.253949838155007,-0.4099126524393668,29.590087347560633
2021-12-28,48.42,39.24,1.254039776258211,-0.7885208203721987,29.2114791796278
2021-12-29,48.45,39.19,1.2540441170378422,-0.6959889467130296,29.30401105328697
2021-12-30,48.1,39.12,1.25391670093896,-0.9532213407321137,29.046778659267886
2021-12-31,47.98,39.05,1.2536779237021836,-0.9761229205702691,29.02387707942973
2022-01-03,50.73,39.53,1.2534848238463048,1.1797449133555702,31.17974491335557
2022-01-04,52.75,40.57,1.2543663267061707,1.8603581255306594,31.86035812553066
2022-01-05,52.29,40.1,1.2555714620657896,1.9415843711618308,31.94158437116183
2022-01-06,53.63,40.69,1.2569114485481756,2.4862731585747397,32.48627315857474
2022-01-07,54.77,41.17,1.2587152354019995,2.9486937584996795,32.94869375849968
2022-01-10,55.35,41.03,1.2608866139053325,3.6158222314642074,33.61582223146421
2022-01-11,56.06,41.39,1.2640314430226258,3.7417385732935173,33.74173857329352
2022-01-12,56.4,41.42,1.2663336724919996,3.948459285381375,33.948459285381375
2022-01-13,56.0,41.26,1.2683274527008306,3.6688093015637335,33.66880930156373
2022-01-14,58.06,40.83,1.2700500730653337,6.203855516742429,36.20385551674243
2022-01-18,56.69,39.92,1.2731319077016763,5.866574244549078,35.86657424454908
2022-01-19,55.57,39.25,1.275898533814588,5.490982547777421,35.49098254777742
2022-01-20,55.0,39.0,1.2786877212621548,5.131178870775962,35.13117887077596
2022-01-21,53.67,38.2,1.2813548619735482,4.72224427261046,34.72224427261046
2022-01-24,53.32,38.31,1.283876860982493,4.134677455760688,34.13467745576069
2022-01-25,53.59,38.47,1.286082274133631,4.114414914079219,34.11441491407922
2022-01-26,54.14,38.57,1.2880410573979981,4.460256416159211,34.46025641615921
2022-01-27,53.76,38.22,1.2901800272191175,4.449319359685326,34.449319359685326
2022-01-28,54.19,38.72,1.2921126786489134,4.159397082714072,34.15939708271407
2022-01-31,53.8,39.06,1.2942190159961442,3.2478052351906044,33.247805235190604
2022-02-01,55.6,39.6,1.2957791104974905,4.287147224299375,34.287147224299375
2022-02-02,55.93,39.87,1.2981231183825421,4.173831270088051,34.17383127008805
2022-02-03,55.17,39.43,1.3005604489160496,3.8889014992401627,33.88890149924016
2022-02-04,56.33,40.1,1.3028424775384508,4.0860166507081175,34.08601665070812
2022-02-07,57.33,40.22,1.3055716604316119,4.819907817440573,34.81990781744057
2022-02-08,58.75,40.78,1.3084268730740445,5.392352116040463,35.39235211604046
2022-02-09,59.06,41.04,1.3115741877899347,5.23299533310108,35.23299533310108
2022-02-10,59.05,40.68,1.3146114435347551,5.571606477006156,35.571606477006156
2022-02-11,58.31,40.11,1.317775697059025,5.4540167909625055,35.454016790962505
2022-02-14,57.85,39.66,1.321192031966144,5.451524012222734,35.451524012222734
2022-02-15,58.38,40.2,1.3245938965433686,5.13132535895658,35.13132535895658
2022-02-16,58.14,40.23,1.3278013244265232,4.722552718320976,34.722552718320976
2022-02-17,56.15,39.23,1.3310857408141843,3.9315063878595495,33.93150638785955
2022-02-18,55.63,39.22,1.333726041483029,3.3212646530356054,33.321264653035605
2022-02-22,55.28,39.02,1.3360715814936357,3.1464868901183323,33.14648689011833
2022-02-23,53.95,38.34,1.3383643824680456,2.6371095761751278,32.63710957617513
2022-02-24,52.71,37.88,1.3408890887870333,1.9171213167471777,31.917121316747178
2022-02-25,54.11,39.1,1.342917424190761,1.6019287141412377,31.601928714141238
2022-02-28,53.37,38.52,1.3448924028147031,1.564744643577626,31.564744643577626
2022-03-01,50.29,37.1,1.3468583302296988,0.3215559484781707,30.32155594847817
2022-03-02,52.22,38.06,1.3482981453927063,0.9037725863535968,30.903772586353597
2022-03-03,51.24,37.94,1.3501073830042167,0.016925888820018997,30.01692588882002
2022-03-04,48.79,37.23,1.3514905689604337,-1.5259938823969463,28.474006117603054
2022-03-07,45.81,35.87,1.3520903268758824,-2.689480025037895,27.310519974962105
2022-03-08,46.46,35.66,1.3525017046319348,-1.7702107871747899,28.22978921282521
2022-03-09,49.16,36.97,1.3531149488355543,-0.8646596584504422,29.135340341549558
2022-03-10,49.01,36.66,1.3538854726457012,-0.6234414271914019,29.376558572808598
2022-03-11,48.47,36.4,1.355206022576466,-0.8594992217833592,29.14050077821664
2022-03-14,49.86,36.86,1.3564607136376698,-0.13914190468450727,29.860858095315493
2022-03-15,50.11,37.38,1.358069973772061,-0.6546556195996445,29.345344380400356
2022-03-16,51.6,38.43,1.359219728916355,-0.6348141822555178,29.365185817744482
2022-03-17,51.48,38.91,1.3608501814077922,-1.4706805585771932,28.529319441422807
2022-03-18,51.42,39.0,1.3620330817148762,-1.6992901868801695,28.30070981311983
2022-03-21,51.14,38.81,1.3632157684070125,-1.7664039718761586,28.23359602812384
2022-03-22,53.39,39.44,1.3644121337444846,-0.42241455488246515,29.577585445117535
2022-03-23,51.12,38.71,1.366178599776356,-1.7647735973427459,28.235226402657254
2022-03-24,51.33,39.02,1.3674906296615874,-2.029484369395149,27.97051563060485
2022-03-25,52.56,39.52,1.368868812421339,-1.5376954668913214,28.46230453310868
2022-03-28,51.81,39.41,1.370425531931587,-2.198470213423839,27.80152978657616
2022-03-29,51.6,39.5,1.3718303300143768,-2.5872980355678834,27.412701964432117
2022-03-30,50.11,39.22,1.3730945409238726,-3.7427678950342838,26.257232104965716
2022-03-31,48.46,38.32,1.3730234977910696,-4.154260435353784,25.845739564646216
2022-04-01,48.71,38.22,1.3725938700764044,-3.750537714320174,26.249462285679826
2022-04-04,48.46,38.05,1.3722328051061183,-3.7534582342877982,26.2465417657122
2022-04-05,48.12,37.81,1.3716515622020786,-3.7421455668606,26.2578544331394
2022-04-06,47.89,37.55,1.3708662861290537,-3.5860290441459597,26.41397095585404
2022-04-07,47.74,37.51,1.369787662042561,-3.640735203216458,26.359264796783542
2022-04-08,48.73,37.89,1.3685683236122845,-3.1250537816694646,26.874946218330535
2022-04-11,49.33,37.72,1.367386266430818,-2.247809969770458,27.752190030229542
2022-04-12,48.42,37.31,1.3666348647002369,-2.569146801965836,27.430853198034164
2022-04-13,48.54,37.31,1.3645348594759028,-2.3707956070459346,27.629204392954065
2022-04-14,46.35,36.89,1.362554910758404,-3.914650657877523,26.085349342122477
2022-04-18,47.17,37.11,1.3600167191808263,-3.3002204488004665,26.699779551199534
2022-04-19,47.83,37.62,1.357783716393933,-3.249823410739758,26.750176589260242
2022-04-20,48.65,37.88,1.355636843568814,-2.7015236343866817,27.29847636561332
2022-04-21,47.78,37.28,1.3538904154264648,-2.69303468709861,27.30696531290139
2022-04-22,46.34,36.17,1.3521094648860488,-2.5657993449283865,27.434200655071614
2022-04-25,45.83,36.23,1.350198672066605,-3.0876978889730964,26.912302111026904
2022-04-26,44.58,35.32,1.3480055778833557,-3.0315570108401246,26.968442989159875
2022-04-27,44.58,35.29,1.3459185203197392,-2.9174645820835963,27.082535417916404
2022-04-28,45.17,35.74,1.3442040789957743,-2.8718537833089783,27.12814621669102
2022-04-29,43.63,34.51,1.3419650513344306,-2.6812139215511905,27.31878607844881
2022-05-02,43.67,34.52,1.3397985231411378,-2.5798450188320814,27.42015498116792
2022-05-03,44.16,34.97,1.3377132662821152,-2.6198329218855676,27.380167078114432
2022-05-04,45.98,36.04,1.3354108782349046,-2.1482080515859607,27.85179194841404
2022-05-05,44.76,34.99,1.3328262763564676,-1.8755914097128041,28.124408590287196
2022-05-06,44.55,34.74,1.3299728665267418,-1.6532573831390138,28.346742616860986
2022-05-09,43.96,33.91,1.327147343880091,-1.0435664309738755,28.956433569026125
2022-05-10,43.08,33.61,1.324303978470905,-1.4298567164071159,28.570143283592884
2022-05-11,42.57,33.3,1.3212664668220384,-1.4281733451738745,28.571826654826125
2022-05-12,41.81,33.05,1.3181247753354874,-1.7540238248378515,28.24597617516215
2022-05-13,42.64,33.53,1.3148307854230359,-1.446276235234393,28.553723764765607
2022-05-16,42.21,33.25,1.3117008714268992,-1.4040539749443965,28.595946025055603
2022-05-17,43.71,34.14,1.3089028025040204,-0.9759416774872562,29.024058322512744
2022-05-18,42.11,33.2,1.3064451460261046,-1.263978848066678,28.736021151933322
2022-05-19,42.0,32.98,1.3038758384976468,-1.0018251536523834,28.998174846347617
2022-05-20,41.67,32.92,1.3016020344604053,-1.1787389744365413,28.82126102556346
2022-05-23,43.82,33.99,1.2995289642682546,-0.3509894954779753,29.649010504522025
2022-05-24,43.29,33.92,1.297780152897379,-0.730702786279096,29.269297213720904
2022-05-25,44.12,34.19,1.295848769909333,-0.18506944320009922,29.8149305567999
2022-05-26,45.6,34.98,1.294743306146581,0.3098791509926002,30.3098791509926
2022-05-27,45.89,35.57,1.293475980371802,-0.11894062182498999,29.88105937817501
2022-05-31,45.77,35.47,1.2923910550928002,-0.07111072414161868,29.92888927585838
2022-06-01,45.16,34.9,1.2920435618872916,0.0676796901335237,30.067679690133524
2022-06-02,45.33,35.38,1.2923151678681366,-0.3921106391746747,29.607889360825325
2022-06-03,44.82,34.87,1.29197161001401,-0.23105004118852435,29.768949958811476
2022-06-06,45.12,34.97,1.2912189075964275,-0.03392519864707566,29.966074801352924
2022-06-07,45.47,35.24,1.2904285072348907,-0.004700594957547821,29.995299405042452
2022-06-08,44.63,34.62,1.2897365034676485,-0.020677750049983956,29.979322249950016
2022-06-09,42.67,33.75,1.2886433934739996,-0.8217145297474815,29.17828547025252
2022-06-10,40.08,32.53,1.2873683265440066,-1.798091662476537,28.201908337523463
2022-06-13,38.99,31.56,1.2855757998889206,-1.582772244494329,28.41722775550567
2022-06-14,37.43,31.29,1.2842026945295022,-2.7527023118281235,27.247297688171876
2022-06-15,38.17,31.64,1.2824110904819397,-2.4054869028485726,27.594513097151427
2022-06-16,37.65,30.84,1.280724763760856,-1.8475517143847995,28.1524482856152
2022-06-17,38.48,30.93,1.278482886336451,-1.0634756743864315,28.93652432561357
2022-06-21,38.99,31.38,1.2772116668653009,-1.0889021062331352,28.911097893766865
2022-06-22,38.6,31.31,1.2759787240116707,-1.3508938488054056,28.649106151194594
2022-06-23,37.9,31.19,1.2742767894180753,-1.8446930619497692,28.15530693805023
2022-06-24,40.76,32.34,1.272647883256483,-0.3974325445146647,29.602567455485335
2022-06-27,40.24,32.23,1.2717555348051335,-0.7486808867694492,29.25131911323055
2022-06-28,40.18,31.91,1.271299196141072,-0.38715734886160647,29.612842651138394
2022-06-29,39.71,31.73,1.2712641255342951,-0.6272107032031826,29.372789296796817
2022-06-30,39.17,31.45,1.2709222856656741,-0.8005058841854478,29.199494115814552
2022-07-01,39.92,31.88,1.2705158233350324,-0.5840444479208315,29.41595555207917
2022-07-05,40.1,31.77,1.2702101005264614,-0.25457489372567466,29.745425106274325
2022-07-06,39.5,31.69,1.269992622037696,-0.7460661923745917,29.25393380762541
2022-07-07,40.12,32.15,1.269601105480574,-0.6976755412004536,29.302324458799546
2022-07-08,40.18,32.08,1.2689407094054916,-0.5276179577281681,29.472382042271832
2022-07-11,39.79,31.82,1.2679005612150618,-0.5545958578632693,29.44540414213673
2022-07-12,39.6,31.62,1.2670425957109515,-0.46388687638028614,29.536113123619714
2022-07-13,39.07,31.34,1.2661405081995565,-0.6108435269741008,29.3891564730259
2022-07-14,38.74,30.74,1.2660534991768526,-0.17848456469644702,29.821515435303553
2022-07-15,41.13,31.78,1.265870456508172,0.9006368921702972,30.900636892170297
2022-07-18,41.19,31.66,1.26617890203453,1.1027759615867794,31.10277596158678
2022-07-19,42.9,32.61,1.2663115140163383,1.6055815279272068,31.605581527927207
2022-07-20,42.72,32.73,1.2667770307133503,1.2583877847520455,31.258387784752045
2022-07-21,43.28,32.94,1.267113509085035,1.541281010738956,31.541281010738956
2022-07-22,43.17,32.75,1.267922749837539,1.6455299428206018,31.645529942820602
2022-07-25,43.5,32.96,1.2688474673150347,1.6787874772964528,31.678787477296453
2022-07-26,42.9,32.5,1.269793315459963,1.631717247551201,31.6317172475512
2022-07-27,43.71,33.0,1.2707166891979327,1.7763492564682224,31.776349256468222
2022-07-28,43.32,33.24,1.2717280453686495,1.0477597719460903,31.04775977194609
2022-07-29,43.87,33.71,1.2723813598628986,0.9780243590216884,30.97802435902169
2022-08-01,43.54,33.43,1.2730649278466133,0.9814394620877138,30.981439462087714
2022-08-02,42.88,33.06,1.2735135845534338,0.7776408946634774,30.777640894663477
2022-08-03,43.89,33.56,1.273801283248569,1.1412289341780237,31.141228934178024
2022-08-04,42.77,33.45,1.2742312631613837,0.14696424725171653,30.146964247251717
2022-08-05,43.76,33.69,1.2739149723751613,0.8418045806808152,30.841804580680815
2022-08-08,43.19,33.67,1.2742151123837333,0.28717716603969734,30.287177166039697
2022-08-09,43.4,33.84,1.27429286469468,0.277929458732018,30.277929458732018
2022-08-10,44.33,34.6,1.2745926629806863,0.22909386086825378,30.229093860868254
2022-08-11,45.25,35.01,1.2747644061441339,0.6204981408938721,30.620498140893872
2022-08-12,45.94,35.56,1.2751871095290181,0.594346385148107,30.594346385148107
2022-08-15,45.75,35.55,1.2754191149160319,0.4088504647350675,30.408850464735067
2022-08-16,46.06,35.81,1.27575963223908,0.3750475695185429,30.375047569518543
2022-08-17,46.14,35.63,1.2760015321238947,0.676065410425629,30.67606541042563
2022-08-18,46.14,35.67,1.276535127563712,0.6059919998023915,30.60599199980239
2022-08-19,45.35,34.96,1.2766409141339399,0.7186336418774601,30.71863364187746
2022-08-22,44.41,34.19,1.2770282435497704,0.7484043530333508,30.74840435303335
2022-08-23,44.37,34.05,1.2771783371126735,0.8820776213134707,30.88207762131347
2022-08-24,44.64,34.23,1.277143526541541,0.9233770864830575,30.923377086483057
2022-08-25,45.39,34.76,1.2773737737272213,0.9884876252417882,30.98848762524179
2022-08-26,43.97,33.72,1.2776469409439857,0.8877451513688044,30.887745151368804
2022-08-29,43.92,33.48,1.2777995542955733,1.1392709221842097,31.13927092218421
2022-08-30,44.14,33.3,1.2783151818755643,1.572104443543715,31.572104443543715
2022-08-31,43.71,33.05,1.278983588433219,1.4395924022821163,31.439592402282116
2022-09-01,43.7,33.15,1.2795004240652326,1.2845609422375475,31.284560942237547
2022-09-02,43.38,32.89,1.279947527090181,1.2825258340039483,31.28252583400395
2022-09-06,42.88,32.81,1.2804259477051172,0.869224655795108,30.869224655795108
2022-09-07,43.84,33.46,1.281146473800058,0.9728389866500606,30.97283898665006
2022-09-08,45.23,34.05,1.2824430224678214,1.56281508497068,31.56281508497068
2022-09-09,45.33,34.36,1.2839750027515549,1.2126189054565728,31.212618905456573
2022-09-12,45.53,34.64,1.28592251718389,0.9856440047500499,30.98564400475005
2022-09-13,43.22,33.35,1.2876540003395254,0.27673908867682684,30.276739088676827
2022-09-14,43.28,33.25,1.288759240563161,0.4287552512749002,30.4287552512749
2022-09-15,44.14,33.36,1.2896223807179104,1.1181973792505104,31.11819737925051
2022-09-16,43.94,33.06,1.2908877164906107,1.2632520928204016,31.2632520928204
2022-09-19,44.32,33.26,1.2923770148598333,1.3355404857619462,31.335540485761946
2022-09-20,43.41,32.77,1.2941779652181828,0.9997880798001404,30.99978807980014
2022-09-21,42.27,32.09,1.2952038060809947,0.7069098628608756,30.706909862860876
2022-09-22,41.52,31.55,1.2962755383061888,0.6225067664397486,30.62250676643975
2022-09-23,40.41,31.05,1.2971405802402727,0.1337849835395275,30.133784983539528
2022-09-26,40.01,30.56,1.2978958620648,0.34630245529971404,30.346302455299714
2022-09-27,40.03,30.43,1.2988377932991273,0.5063659499075612,30.50636594990756
2022-09-28,40.81,31.03,1.2997866614065243,0.47761989655555226,30.477619896555552
2022-09-29,40.5,30.64,1.3005842458201513,0.6500987080705656,30.650098708070566
2022-09-30,40.22,30.36,1.3017082995996485,0.7001360241546735,30.700136024154673
2022-10-03,41.58,31.18,1.3028735092652808,0.9564039811085436,30.956403981108544
2022-10-04,43.54,32.34,1.3041124638815929,1.3650029180692798,31.36500291806928
2022-10-05,43.31,32.09,1.3056053575881537,1.4131240749961478,31.413124074996148
2022-10-06,42.24,31.64,1.3070993138445752,0.8833777099576423,30.883377709957642
2022-10-07,41.79,30.89,1.3084224186798357,1.3728314869798766,31.372831486979877
2022-10-10,41.45,30.75,1.3097545237973423,1.1750483932317266,31.175048393231727
2022-10-11,40.23,30.36,1.310540527425347,0.4419895873664643,30.441989587366464
2022-10-12,40.51,30.29,1.3108892968528632,0.8031631983267715,30.80316319832677
2022-10-13,42.38,31.54,1.3111841109569113,1.025253140419018,31.025253140419018
2022-10-14,43.17,31.01,1.311773998977193,2.4918882917172454,32.491888291717245
2022-10-17,43.96,31.79,1.312918158759005,2.2223317330512273,32.22233173305123
2022-10-18,44.67,32.3,1.31391146542478,2.2306596667796086,32.23065966677961
2022-10-19,43.62,31.77,1.3149154557762717,1.8451359699878438,31.845135969987844
2022-10-20,43.65,31.26,1.315730098899625,2.520277108397721,32.52027710839772
2022-10-21,44.83,32.19,1.3167903319461756,2.442519214652613,32.44251921465261
2022-10-24,45.2,32.62,1.318226039994508,2.199466575379155,32.199466575379155
2022-10-25,45.37,33.01,1.3196216801344678,1.8092883387612204,31.80928833876122
2022-10-26,45.7,33.09,1.320834643877294,1.9935816341003374,31.993581634100337
2022-10-27,45.65,33.36,1.3222478226785603,1.5398126354432264,31.539812635443226
2022-10-28,46.35,34.19,1.3232871529715484,1.1068122399027658,31.106812239902766
2022-10-31,45.99,33.98,1.3246355913167003,0.9788826070585301,30.97888260705853
2022-11-01,46.95,34.07,1.3255945716418525,1.7869929441620869,31.786992944162087
2022-11-02,46.88,33.64,1.3272741927269376,2.230496156665822,32.23049615666582
2022-11-03,45.54,33.3,1.3292126041508425,1.2772202817769482,31.27722028177695
2022-11-04,46.74,33.91,1.3307493541997562,1.6142893990862746,31.614289399086275
2022-11-07,47.07,34.25,1.3323131932196743,1.4382731322261506,31.43827313222615
2022-11-08,47.18,34.45,1.3338595895367407,1.2285371404592809,31.22853714045928
2022-11-09,45.97,33.87,1.3354276160322878,0.7390666449864156,30.739066644986416
2022-11-10,47.95,35.58,1.3367897894160072,0.387019292578465,30.387019292578465
2022-11-11,47.55,35.87,1.337823293494708,-0.43772153765517885,29.56227846234482
2022-11-14,46.87,35.36,1.3384517853053375,-0.4576551283967376,29.542344871603262
2022-11-15,46.71,35.44,1.3389807590023812,-0.7434780990443883,29.25652190095561
2022-11-16,46.21,35.27,1.3392967824327393,-1.0269975164027159,28.973002483597284
2022-11-17,45.99,35.08,1.3393855867569975,-0.9956463834354707,29.00435361656453
2022-11-18,46.5,35.37,1.3394840209705579,-0.8775498217286284,29.12245017827137
2022-11-21,46.84,35.48,1.3396324251097964,-0.6901584428955658,29.309841557104434
2022-11-22,47.11,35.84,1.3398790100233782,-0.9112637192378799,29.08873628076212
2022-11-23,47.33,35.99,1.3398603694544071,-0.8915746966641152,29.108425303335885
2022-11-25,47.44,36.11,1.3396130602779324,-0.9334276066361369,29.066572393363863
2022-11-28,46.98,35.49,1.3393837990812327,-0.5547310293929542,29.445268970607046
2022-11-29,47.57,35.7,1.3394375099120117,-0.24791910385881977,29.75208089614118
2022-11-30,47.95,36.31,1.3396392192847402,-0.6923000522289158,29.307699947771084
2022-12-01,46.87,36.1,1.3397913954282707,-1.4964693749605757,28.503530625039424
2022-12-02,45.94,35.93,1.3394766870875479,-2.1873973670555955,27.812602632944404
2022-12-05,43.66,35.04,1.338490393457083,-3.240703386736193,26.759296613263807
2022-12-06,43.4,34.73,1.3371270131055972,-3.038421165157388,26.961578834842612
2022-12-07,42.45,34.59,1.3359533100604637,-3.7606249949914385,26.23937500500856
2022-12-08,42.58,34.62,1.3346707317090896,-3.62630073176868,26.37369926823132
2022-12-09,42.5,34.53,1.3333382970070828,-3.540171395654575,26.459828604345425
2022-12-12,42.86,34.99,1.3316808080075966,-3.735511472185806,26.264488527814194
2022-12-13,42.62,35.08,1.329773134847872,-4.02844157046335,25.97155842953665
2022-12-14,42.18,34.64,1.3276235251360125,-3.8088789107114707,26.19112108928853
2022-12-15,41.37,33.96,1.3257095313385912,-3.651095684258557,26.348904315741443
2022-12-16,41.19,33.7,1.3239996700915713,-3.4287888820859607,26.57121111791404
2022-12-19,41.82,33.4,1.3224068826140871,-2.34838987931051,27.65161012068949
2022-12-20,40.98,33.54,1.3215467755295218,-3.344678851260163,26.655321148739837
2022-12-21,41.12,34.06,1.3200639180038511,-3.841377047211175,26.158622952788825
2022-12-22,40.68,33.76,1.3182057590679892,-3.822626426135315,26.177373573864685
2022-12-23,40.98,33.95,1.3163590522875568,-3.710389825162558,26.289610174837442
2022-12-27,41.04,33.94,1.3144460120138701,-3.5722976477507515,26.42770235224925
2022-12-28,41.12,33.82,1.3125440034055065,-3.2702381951742296,26.72976180482577
2022-12-29,41.33,34.29,1.3106429672205868,-3.6119473459939258,26.388052654006074
2022-12-30,41.29,34.2,1.3083088759664503,-3.454163558052606,26.545836441947394
2023-01-03,41.79,34.32,1.3059863284010054,-3.031450790722502,26.968549209277498
2023-01-04,42.65,34.87,1.3040674714521612,-2.822832729536856,27.177167270463144
2023-01-05,42.42,34.61,1.3019850516957194,-2.64170263918885,27.35829736081115
2023-01-06,42.8,35.38,1.3000544802907263,-3.1959275126859055,26.804072487314095
2023-01-09,42.39,35.25,1.2981152162069565,-3.3685613712952147,26.631438628704785
2023-01-10,42.36,35.45,1.295920715326996,-3.5803893583420106,26.41961064165799
2023-01-11,42.74,35.78,1.2934567056871316,-3.5398809294855695,26.46011907051443
2023-01-12,42.83,35.85,1.2903414367749984,-3.4287405083836973,26.571259491616303
2023-01-13,44.22,36.12,1.2873104338891557,-2.2776528720763025,27.722347127923697
2023-01-17,44.12,35.88,1.284769368628591,-1.9775249463938493,28.02247505360615
2023-01-18,43.38,35.21,1.2825449627738559,-1.7784081392674622,28.221591860732538
2023-01-19,42.95,34.8,1.280137093073807,-1.598770838968477,28.401229161031523
2023-01-20,43.92,35.35,1.2777569825902328,-1.2487093345647295,28.75129066543527
2023-01-23,45.03,35.76,1.2755661599931911,-0.5842458813565088,29.41575411864349
2023-01-24,44.45,35.78,1.2737979510511845,-1.1264906886113835,28.873509311388617
2023-01-25,45.34,36.06,1.2716344730566418,-0.5151390984225017,29.4848609015775
2023-01-26,45.81,36.25,1.2699074412704336,-0.22414474605322,29.77585525394678
2023-01-27,46.12,36.25,1.2684282408998941,0.13947626737883212,30.139476267378832
2023-01-30,46.29,36.07,1.267160100417072,0.5835351779562075,30.583535177956207
2023-01-31,46.87,36.56,1.2656964738344911,0.5961369166110018,30.596136916611
2023-02-01,47.33,36.56,1.2640300380292733,1.117061809649762,31.117061809649762
2023-02-02,47.23,36.66,1.2630303100236808,0.9273088345318641,30.927308834531864
2023-02-03,47.58,36.59,1.261701022248705,1.4143595959198763,31.414359595919876
2023-02-06,47.68,36.58,1.260620459192804,1.5665036027272308,31.56650360272723
2023-02-07,48.13,37.0,1.2596548525876947,1.5227704542553013,31.5227704542553
2023-02-08,48.25,36.78,1.2589105979967206,1.947268205680615,31.947268205680615
2023-02-09,47.57,36.37,1.2583660356018767,1.8032272851597497,31.80322728515975
2023-02-10,47.51,36.49,1.258086137847605,1.602436829940892,31.602436829940892
