date,MAS,XHB,beta,value,price
2011-07-28,10.59,16.72,0.6984095679188542,-1.0874079756032415,28.91259202439676
2011-07-29,10.55,16.78,0.6972272950673903,-1.1494740112308097,28.850525988769192
2011-08-01,10.55,16.58,0.6958811323095838,-0.9877091736928971,29.0122908263071
2011-08-02,10.05,15.851,0.6948610197173054,-0.9642420235390077,29.035757976460992
2011-08-03,10.13,15.88,0.6937215246462954,-0.8862978113831712,29.113702188616827
2011-08-04,9.23,14.96,0.6926774016035296,-1.132453927988804,28.867546072011194
2011-08-05,9.18,14.84,0.691357368279516,-1.0797433452680174,28.920256654731983
2011-08-08,8.24,13.57,0.6900222884023297,-1.1236024536196147,28.876397546380385
2011-08-09,8.34,14.13,0.6886412833573272,-1.390501333839035,28.609498666160967
2011-08-10,8.11,13.4,0.687141215808866,-1.097692291838806,28.902307708161196
2011-08-11,8.37,14.03,0.6859466180265714,-1.2538310509127975,28.746168949087203
2011-08-12,8.56,14.26,0.6844233457570287,-1.1998769104952292,28.800123089504773
2011-08-15,8.83,14.67,0.6827194101342687,-1.1854937466697226,28.81450625333028
2011-08-16,8.8,14.54,0.680555866467252,-1.0952822984338422,28.904717701566156
2011-08-17,8.7,14.33,0.6778991075221302,-1.0142942107921264,28.985705789207874
2011-08-18,7.87,13.47,0.6751649996086081,-1.2244725447279512,28.775527455272048
2011-08-19,7.56,13.18,0.6722907852251078,-1.3007925492669203,28.69920745073308
2011-08-22,7.46,13.17,0.6693018005335469,-1.3547047130268135,28.645295286973187
2011-08-23,7.76,13.49,0.6662904492666227,-1.2282581606067406,28.771741839393258
2011-08-24,7.99,13.86,0.6633139313253456,-1.2035310881692887,28.79646891183071
2011-08-25,7.88,13.89,0.6604109050058922,-1.2931074705318428,28.706892529468156
2011-08-26,8.05,14.31,0.6574249946793526,-1.357751673861534,28.642248326138464
2011-08-29,8.85,15.0,0.6541617006695555,-0.9624255100433334,29.03757448995667
2011-08-30,8.88,15.17,0.65156638156357,-1.0042620083193565,28.99573799168064
2011-08-31,8.87,15.07,0.6490886145590883,-0.9117654214054607,29.088234578594538
2011-09-01,8.33,14.77,0.6470009853426916,-1.226204553511554,28.773795446488446
2011-09-02,7.98,14.22,0.644600637118339,-1.1862210598227811,28.81377894017722
2011-09-06,7.85,14.16,0.6424700832150216,-1.2473763783247076,28.75262362167529
2011-09-07,8.25,14.65,0.6404800683121618,-1.1330330007731693,28.866966999226833
2011-09-08,7.98,14.305,0.6385520169483243,-1.154486602445779,28.84551339755422
2011-09-09,7.8,13.86,0.6364344899227842,-1.0209820303297876,28.979017969670213
2011-09-12,7.57,14.0,0.6345762790260755,-1.3140679063650573,28.685932093634943
2011-09-13,7.69,14.1,0.6323074987300774,-1.22553573209409,28.77446426790591
2011-09-14,7.95,14.5,0.6299624481112776,-1.1844554976135244,28.815544502386476
2011-09-15,7.99,14.62,0.6276553919933547,-1.1863218309428447,28.813678169057155
2011-09-16,7.97,14.59,0.6252120479357227,-1.1518437793821947,28.848156220617806
2011-09-19,7.73,14.44,0.6228201735939083,-1.263523306696035,28.736476693303963
2011-09-20,7.61,14.33,0.6203207979278231,-1.2791970343057057,28.720802965694293
2011-09-21,7.19,13.81,0.6180191843123701,-1.344844935353831,28.65515506464617
2011-09-22,6.96,13.26,0.6155682395432904,-1.2024348563440315,28.79756514365597
2011-09-23,7.14,13.44,0.6132812022083441,-1.1024993576801458,28.897500642319855
2011-09-26,7.26,13.88,0.6109574716149303,-1.2200897060152336,28.779910293984766
2011-09-27,7.38,14.02,0.6085481955018878,-1.1518457009364669,28.848154299063534
2011-09-28,7.38,13.575,0.6058388539333552,-0.8442624421452978,29.155737557854703
2011-09-29,7.52,13.83,0.6035698032923718,-0.8273703795335017,29.1726296204665
2011-09-30,7.12,13.29,0.6014438719560792,-0.8731890582962913,29.12681094170371
2011-10-03,6.91,12.55,0.5993988657280831,-0.6124557648874429,29.387544235112557
2011-10-04,7.33,13.2,0.5975687453748,-0.5579074389473595,29.44209256105264
2011-10-05,7.74,13.66,0.5956124859744504,-0.3960665584109915,29.603933441589007
2011-10-06,7.82,14.06,0.5938522584329984,-0.5295627535679568,29.47043724643204
2011-10-07,7.49,13.83,0.5919653800752573,-0.6968812064408088,29.303118793559193
2011-10-10,7.93,14.49,0.5900906065469377,-0.6204128888651272,29.379587111134875
2011-10-11,7.84,14.51,0.5880668253771988,-0.6928496362231549,29.307150363776845
2011-10-12,8.02,14.77,0.5857759822856923,-0.6319112583596755,29.368088741640324
2011-10-13,8.01,14.71,0.5834826694217928,-0.5730300671945727,29.426969932805427
2011-10-14,8.47,15.03,0.5812474107443163,-0.26614858348707315,29.733851416512927
2011-10-17,8.29,14.49,0.5792772657040653,-0.10372758005190796,29.89627241994809
2011-10-18,8.76,15.35,0.5775209189009813,-0.10494610513006286,29.89505389486994
2011-10-19,8.64,15.18,0.5754904158805668,-0.09594451306700336,29.904055486932997
2011-10-20,8.65,15.4,0.5737488255646648,-0.18573191369583775,29.81426808630416
2011-10-21,9.0,16.025,0.5718209634983399,-0.16343094006089665,29.8365690599391
2011-10-24,9.34,16.49,0.5702229075350735,-0.0629757452533628,29.93702425474664
2011-10-25,9.5,16.03,0.568810404601477,0.38196921423832286,30.381969214238325
2011-10-26,9.65,16.38,0.5678061156055805,0.34933582638059235,30.349335826380592
2011-10-27,10.23,16.98,0.5669254519663244,0.6036058256118118,30.60360582561181
2011-10-28,9.88,16.58,0.566310027091798,0.4905797508179912,30.490579750817993
2011-10-31,9.6,16.14,0.5660532121499239,0.46390115590022774,30.463901155900228
2011-11-01,8.95,15.52,0.5657270730171582,0.1699158267737051,30.169915826773703
2011-11-02,9.09,15.87,0.5653293120825306,0.11822381725023945,30.11822381725024
2011-11-03,9.45,16.16,0.5650842227821534,0.31823895984040007,30.3182389598404
2011-11-04,9.39,16.17,0.5649218252838173,0.2552140851606737,30.255214085160674
2011-11-07,9.4,16.26,0.5647571320193916,0.21704903336469172,30.21704903336469
2011-11-08,9.71,16.62,0.5644694025164579,0.3285185301764688,30.328518530176467
2011-11-09,8.94,15.817,0.5642680747338429,0.014971861934807151,30.014971861934807
2011-11-10,9.13,16.0,0.5636171722959568,0.11212524326469264,30.112125243264693
2011-11-11,9.55,16.49,0.5630676165913951,0.2650150024078961,30.265015002407896
2011-11-14,9.39,16.31,0.5631077286632613,0.20571294550220998,30.20571294550221
2011-11-15,9.69,16.48,0.5632241165013218,0.4080665600582165,30.408066560058217
2011-11-16,9.6,16.35,0.5636888358114772,0.3836875344823465,30.38368753448235
2011-11-17,9.16,16.07,0.5640011225065814,0.0965019613192375,30.096501961319237
2011-11-18,9.01,15.99,0.5639380778140198,-0.007369864246177471,29.99263013575382
2011-11-21,8.75,15.61,0.56388103169808,-0.05218290480702947,29.94781709519297
2011-11-22,8.76,15.56,0.5638410504050555,-0.013366744302663491,29.986633255697335
2011-11-23,8.42,15.07,0.5633910399920339,-0.07030297267995067,29.92969702732005
2011-11-25,8.42,14.96,0.562939248256887,-0.0015711539230309768,29.99842884607697
2011-11-28,8.93,15.51,0.5625071735360293,0.20551373845618492,30.205513738456183
2011-11-29,9.0,15.72,0.5627185696846058,0.15406408455799792,30.154064084557998
2011-11-30,9.58,16.54,0.5629194695517875,0.2693119736134353,30.269311973613434
2011-12-01,9.43,16.63,0.5633704195554256,0.06114992279327325,30.061149922793273
2011-12-02,9.32,16.79,0.5634480467213551,-0.14029270445155007,29.85970729554845
2011-12-05,9.41,17.12,0.5633605063690077,-0.23473186903741272,29.76526813096259
2011-12-06,9.45,17.15,0.5630798660172189,-0.206819702195304,29.793180297804696
2011-12-07,9.45,17.22,0.5631395714419062,-0.24726342022962378,29.752736579770378
2011-12-08,9.04,16.66,0.563087904330827,-0.34104448615157956,29.65895551384842
2011-12-09,9.39,17.14,0.5629068186859204,-0.25822287227667573,29.741777127723324
2011-12-12,9.16,16.92,0.5628421876962668,-0.36328981582083486,29.636710184179165
2011-12-13,8.99,16.33,0.5626595210593641,-0.1982299788994144,29.801770021100587
2011-12-14,8.64,15.83,0.5628307374749322,-0.26961057422817625,29.730389425771826
2011-12-15,8.7,16.04,0.562987117301012,-0.3303133615082334,29.66968663849177
2011-12-16,9.16,16.13,0.5631787148965245,0.07592732871906094,30.07592732871906
2011-12-19,9.02,15.95,0.5637242507475912,0.028598200575919108,30.02859820057592
2011-12-20,9.82,16.79,0.5641554893231289,0.34782933426466656,30.347829334264667
2011-12-21,10.02,17.03,0.5650882840471741,0.3965465226766227,30.396546522676623
2011-12-22,10.23,17.095,0.5660557143012849,0.5532775640195364,30.553277564019538
2011-12-23,10.2,17.085,0.566964544437263,0.5134107582893606,30.51341075828936
2011-12-27,10.19,17.005,0.567842372705877,0.5338404521365607,30.53384045213656
2011-12-28,9.87,16.65,0.5688149179933244,0.39923161541114816,30.399231615411146
2011-12-29,10.7,17.25,0.5694375671886465,0.8772019659958481,30.877201965995848
2011-12-30,10.48,17.1,0.570579537500032,0.7230899087494524,30.72308990874945
2012-01-03,10.98,17.37,0.571424253424852,1.0543607180103205,31.054360718010322
2012-01-04,11.19,17.58,0.5727898306284444,1.120354777551949,31.12035477755195
2012-01-05,11.54,18.03,0.5744209922794826,1.1831895092009272,31.18318950920093
2012-01-06,11.4,17.93,0.5761265326408023,1.0700512697504152,31.070051269750415
2012-01-09,11.4,18.03,0.5778009619507526,0.9822486560279309,30.98224865602793
2012-01-10,11.46,18.35,0.5793757571234571,0.8284548567845622,30.82845485678456
2012-01-11,11.99,18.65,0.5807806588785124,1.1584407119157447,31.158440711915745
2012-01-12,11.93,18.65,0.5823440919983801,1.0692826842302114,31.06928268423021
2012-01-13,12.09,18.43,0.5836870605001561,1.3326474749821244,31.332647474982124
2012-01-17,12.1,18.47,0.5853560159719084,1.2884743849988514,31.28847438499885
2012-01-18,12.66,19.12,0.5870080863154187,1.4364053896491953,31.436405389649195
2012-01-19,12.85,19.17,0.5890013403107208,1.558844306243481,31.55884430624348
2012-01-20,12.41,18.68,0.5911853682481671,1.3666573211242383,31.366657321124237
2012-01-23,12.12,18.6,0.5930858406383793,1.0886033641261434,31.088603364126143
2012-01-24,12.22,18.9,0.5942788996973596,0.9881287957199056,30.988128795719906
2012-01-25,12.6,19.3,0.5954479048537252,1.1078554363231028,31.107855436323103
2012-01-26,12.25,19.05,0.5965705849544837,0.8853303566170858,30.885330356617086
2012-01-27,12.33,19.2,0.5975545058834646,0.8569534870374795,30.85695348703748
2012-01-30,12.25,18.94,0.5985393194915711,0.9136652888296428,30.91366528882964
2012-01-31,12.07,18.67,0.5998250720477176,0.8712659048691105,30.871265904869112
2012-02-01,12.45,19.24,0.6011325078695624,0.8842105485896194,30.88421054858962
2012-02-02,12.44,19.45,0.6023308512361853,0.7246649434561956,30.724664943456197
2012-02-03,12.92,20.29,0.603435551010744,0.6762926699920051,30.676292669992005
2012-02-06,12.9,20.23,0.6045683742658653,0.6695817886015458,30.669581788601548
2012-02-07,12.8,20.155,0.6056236782827972,0.593654764210223,30.59365476421022
2012-02-08,12.82,20.21,0.6068290268916794,0.5559853665191596,30.55598536651916
2012-02-09,13.01,20.25,0.6079394133799182,0.6992268790566563,30.699226879056656
2012-02-10,12.72,19.955,0.6091214336213061,0.5649817920868383,30.56498179208684
2012-02-13,13.23,20.35,0.6101973717940778,0.8124834839905155,30.812483483990516
2012-02-14,11.63,20.12,0.6113926910884067,-0.6712209446987423,29.328779055301258
2012-02-15,11.67,19.86,0.6110232278293154,-0.4649213046902041,29.535078695309796
2012-02-16,12.04,20.02,0.6110941885017896,-0.19410565380582945,29.805894346194172
2012-02-17,12.1,20.1,0.6115237026559902,-0.19162642338540437,29.808373576614596
2012-02-21,11.77,19.85,0.6119642392937072,-0.37749014998009045,29.62250985001991
2012-02-22,11.87,19.56,0.612186883319195,-0.10437543772345492,29.895624562276545
2012-02-23,11.93,19.94,0.6126978534429965,-0.287195197653352,29.712804802346646
2012-02-24,11.57,19.65,0.612970322680748,-0.4748668406766967,29.525133159323303
2012-02-27,11.75,19.97,0.6129514413763224,-0.49064028428515805,29.509359715714844
2012-02-28,11.98,19.91,0.6129610028665583,-0.22405356707317559,29.775946432926823
2012-02-29,11.88,20.125,0.6131955178401282,-0.4605597965325785,29.53944020346742
2012-03-01,11.87,20.07,0.6133660462812868,-0.44025654886542576,29.559743451134572
2012-03-02,11.56,19.805,0.6137344141414359,-0.5950100720711387,29.40498992792886
2012-03-05,11.74,19.9,0.6140723865463162,-0.48004049227169254,29.51995950772831
2012-03-06,11.06,19.3,0.6145044976428491,-0.7999368045069879,29.200063195493012
2012-03-07,11.57,19.75,0.6146984207037807,-0.5702938088996685,29.42970619110033
2012-03-08,11.98,20.21,0.6151147995117088,-0.45147009813163486,29.548529901868363
2012-03-09,12.11,20.61,0.615618723141911,-0.5779018839547856,29.422098116045213
2012-03-12,12.05,20.74,0.6160584799010256,-0.7270528731472687,29.27294712685273
2012-03-13,12.9,21.41,0.61617045085692,-0.2922093528466565,29.707790647153345
2012-03-14,12.92,21.29,0.6166966575291489,-0.2094718387955794,29.79052816120442
2012-03-15,13.59,21.83,0.6173684196903351,0.11284739815998712,30.112847398159985
2012-03-16,13.38,21.51,0.6180644731230159,0.08543318312392678,30.085433183123925
2012-03-19,13.7,21.54,0.6187480816477101,0.37216632130832394,30.372166321308324
2012-03-20,13.61,21.37,0.6195313982589882,0.37061401920542103,30.37061401920542
2012-03-21,14.1,21.6,0.6202819445558383,0.7019099975938925,30.701909997593894
2012-03-22,13.74,21.33,0.6212285106915201,0.4891958669498777,30.489195866949878
2012-03-23,13.58,21.23,0.6219918231285043,0.3751135949818529,30.375113594981855
2012-03-26,13.78,21.485,0.6226216802748161,0.40297319929557496,30.402973199295573
2012-03-27,13.81,21.67,0.6233489308563462,0.3020286683429756,30.302028668342977
2012-03-28,13.68,21.72,0.6236668845990745,0.13395526650810297,30.133955266508103
2012-03-29,13.64,21.57,0.623923708373361,0.18196561038660342,30.181965610386605
2012-03-30,13.37,21.35,0.6239846877684575,0.04792691614342992,30.04792691614343
2012-04-02,13.22,21.19,0.6238656052988888,0.00028782371654578753,30.000287823716548
2012-04-03,13.08,21.19,0.6236472734606207,-0.13508572463055302,29.864914275369447
2012-04-04,12.79,20.99,0.6233673370103335,-0.2944804038469009,29.7055195961531
2012-04-05,12.77,20.99,0.6229938070340926,-0.30664000964560323,29.693359990354395
2012-04-09,12.27,20.82,0.6227090094542854,-0.6948015768382234,29.305198423161777
2012-04-10,12.05,19.94,0.6218317593328602,-0.34932528109723116,29.65067471890277
2012-04-11,12.2,20.51,0.6212950387461031,-0.5427612446825769,29.457238755317423
2012-04-12,12.57,21.03,0.6203643121469528,-0.4762614844504167,29.52373851554958
2012-04-13,12.14,20.73,0.6194797560700585,-0.7018153433323118,29.298184656667686
2012-04-16,12.2,20.8,0.6182638528337364,-0.659888138941719,29.340111861058283
2012-04-17,12.49,21.08,0.6169419759434148,-0.5151368528871831,29.48486314711282
2012-04-18,11.99,20.79,0.6158437653213724,-0.8133918810313325,29.186608118968667
2012-04-19,11.97,20.525,0.6146740711780346,-0.6461853109291589,29.35381468907084
2012-04-20,12.0,20.5,0.6136918950027986,-0.5806838475573723,29.419316152442626
2012-04-23,11.88,20.24,0.6126385497182901,-0.5198042462981896,29.48019575370181
2012-04-24,12.24,20.53,0.6117830163517718,-0.3199053257018747,29.680094674298125
2012-04-25,12.64,20.94,0.6110789612261776,-0.155993448076158,29.84400655192384
2012-04-26,12.9,21.35,0.6104443581372089,-0.1329870462294096,29.86701295377059
2012-04-27,13.44,21.9,0.6098387256311234,0.08453190867839844,30.0845319086784
2012-04-30,13.18,21.515,0.6093713783369171,0.06937479508122735,30.069374795081227
2012-05-01,13.93,21.78,0.6089835879170649,0.6663374551663264,30.666337455166328
2012-05-02,14.54,22.21,0.6091032721142902,1.0118163263416147,31.011816326341616
2012-05-03,14.42,21.84,0.6095216005981423,1.1080482429365723,31.108048242936572
2012-05-04,14.4,21.47,0.6100562222002504,1.302092909360626,31.302092909360624
2012-05-07,14.55,21.46,0.6107526813340673,1.443247458570914,31.443247458570916
2012-05-08,14.32,21.19,0.61144504068536,1.3634795878772206,31.363479587877222
2012-05-09,14.01,21.35,0.6121582322045948,0.9404217424319015,30.9404217424319
2012-05-10,13.93,21.27,0.6123255005980617,0.9058366022792281,30.90583660227923
2012-05-11,13.97,21.54,0.6135961118810812,0.7531397500815125,30.753139750081512
2012-05-14,13.5,21.11,0.6146080244823189,0.5256246031782492,30.52562460317825
2012-05-15,13.21,21.23,0.6152335127756936,0.1485925237720256,30.148592523772024
2012-05-16,13.16,21.06,0.6155575086715128,0.19635886737794017,30.19635886737794
2012-05-17,12.16,19.97,0.6160534873464502,-0.14258814230860928,29.85741185769139
2012-05-18,11.85,19.73,0.6160790773494156,-0.3052401961039699,29.69475980389603
2012-05-21,12.26,20.13,0.616118938528217,-0.14247423257300795,29.857525767426992
2012-05-22,12.55,20.47,0.6164106100366684,-0.0679251874506015,29.9320748125494
2012-05-23,12.76,20.68,0.6167820770466926,0.004946646674396149,30.004946646674398
2012-05-24,12.69,20.95,0.6170124874221887,-0.23641161149485335,29.76358838850515
2012-05-25,12.6,21.04,0.6172344229927098,-0.38661225976661484,29.613387740233385
2012-05-29,13.0,21.52,0.6173198530261795,-0.28472323712338365,29.715276762876616
2012-05-30,12.36,20.77,0.6175861580256482,-0.4672645021927142,29.532735497807288
2012-05-31,12.67,20.71,0.6176328174458735,-0.12117564930404079,29.878824350695957
2012-06-01,12.04,19.54,0.6181623861851464,-0.03889302605776024,29.96110697394224
2012-06-04,11.73,19.06,0.6186079299841472,-0.06066714549784358,29.939332854502155
2012-06-05,12.15,19.53,0.6189616220973609,0.06167952043854008,30.06167952043854
2012-06-06,12.88,19.91,0.619509739205509,0.5455610924183159,30.545561092418318
2012-06-07,12.99,19.98,0.6205452767967233,0.5915053696014674,30.591505369601467
2012-06-08,13.5,20.38,0.6213051470372414,0.8378011033810218,30.83780110338102
2012-06-11,12.84,19.7,0.6222003798054443,0.5826525178327469,30.58265251783275
2012-06-12,13.34,20.025,0.6226307181251857,0.8718198695431578,30.87181986954316
